question_id,clause_id,n_models,n_judges,mean_kendall_tau,min_kendall_tau,max_kendall_tau,top1_winner,top1_agreement,top1_margin
61:37,61,7,5,0.809524,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
61:38,61,7,5,0.333333,-0.238095,0.714286,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
61:39,61,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
61:4,61,7,5,0.466667,0.142857,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
61:5,61,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
61:6,61,7,5,0.352381,-0.238095,0.714286,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
61:7,61,7,5,0.580952,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
61:8,61,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
61:9,61,7,5,0.504762,0.047619,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
62:0,62,7,5,0.561905,0.238095,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
62:1,62,7,5,0.580952,0.142857,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
62:10,62,7,5,0.695238,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
62:11,62,7,5,0.714286,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
62:12,62,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
62:13,62,7,5,0.714286,0.428571,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
62:14,62,7,5,0.542857,0.047619,0.809524,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
62:15,62,7,5,0.447619,0.142857,0.714286,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
62:16,62,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
62:17,62,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
62:18,62,7,5,0.638095,0.428571,0.809524,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
62:19,62,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
62:2,62,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
62:20,62,7,5,0.619048,0.333333,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
62:21,62,7,5,0.428571,-0.047619,0.904762,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
62:22,62,7,5,0.600000,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
62:23,62,7,5,0.771429,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
62:24,62,7,5,0.847619,0.714286,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
62:25,62,7,5,0.600000,0.428571,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
62:26,62,7,5,0.619048,0.238095,0.809524,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
62:27,62,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
62:28,62,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
62:29,62,7,5,0.638095,0.142857,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
62:3,62,7,5,0.542857,0.333333,0.809524,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
62:30,62,7,5,0.695238,0.523810,0.809524,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
62:31,62,7,5,0.580952,0.333333,0.809524,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
62:32,62,7,5,0.485714,0.142857,1.000000,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
62:33,62,7,5,0.561905,0.333333,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.400000
62:34,62,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
62:35,62,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
62:36,62,7,5,0.447619,0.142857,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.000000
62:37,62,7,5,0.657143,0.523810,0.904762,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
62:38,62,7,5,0.600000,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
62:39,62,7,5,0.580952,0.333333,0.809524,checkpoints/llama3.2-1b-full-prism,0.600000,0.400000
62:4,62,7,5,0.619048,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
62:5,62,7,5,0.676190,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
62:6,62,7,5,0.523810,0.142857,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
62:7,62,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
62:8,62,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
62:9,62,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
63:0,63,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
63:1,63,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
63:10,63,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
63:11,63,7,5,0.809524,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:12,63,7,5,0.390476,0.047619,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.200000
63:13,63,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
63:14,63,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
63:15,63,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:16,63,7,5,0.657143,0.333333,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
63:17,63,7,5,0.485714,0.142857,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
63:18,63,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:19,63,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
63:2,63,7,5,0.619048,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
63:20,63,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
63:21,63,7,5,0.809524,0.619048,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
63:22,63,7,5,0.809524,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:23,63,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:24,63,7,5,0.828571,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
63:25,63,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
63:26,63,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
63:27,63,7,5,0.809524,0.619048,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
63:28,63,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
63:29,63,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:3,63,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
63:30,63,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
63:31,63,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
63:32,63,7,5,1.000000,1.000000,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
63:33,63,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:34,63,7,5,0.771429,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
63:35,63,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.400000
63:36,63,7,5,0.504762,0.238095,0.714286,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
63:37,63,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
63:38,63,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:39,63,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
63:4,63,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
63:5,63,7,5,0.809524,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
63:6,63,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
63:7,63,7,5,0.657143,0.523810,0.809524,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
63:8,63,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
63:9,63,7,5,0.733333,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
64:0,64,7,5,0.695238,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
64:1,64,7,5,0.771429,0.619048,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
64:10,64,7,5,0.733333,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
64:11,64,7,5,0.619048,0.142857,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
64:12,64,7,5,0.733333,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:13,64,7,5,0.809524,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
64:14,64,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
64:15,64,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
64:16,64,7,5,0.695238,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
64:17,64,7,5,0.790476,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:18,64,7,5,0.485714,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.200000
64:19,64,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
64:2,64,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
64:20,64,7,5,0.809524,0.619048,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:21,64,7,5,0.390476,0.047619,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.200000
64:22,64,7,5,0.828571,0.714286,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:23,64,7,5,0.866667,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:24,64,7,5,0.695238,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
64:25,64,7,5,0.619048,0.428571,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.400000
64:26,64,7,5,1.000000,1.000000,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
64:27,64,7,5,0.790476,0.619048,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:28,64,7,5,0.485714,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.200000,0.000000
64:29,64,7,5,0.923810,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:3,64,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
64:30,64,7,5,0.485714,0.047619,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.200000
64:31,64,7,5,0.885714,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:32,64,7,5,0.752381,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:33,64,7,5,0.809524,0.714286,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:34,64,7,5,0.790476,0.714286,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
64:35,64,7,5,0.714286,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
64:36,64,7,5,0.866667,0.809524,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
64:37,64,7,5,0.352381,-0.047619,0.714286,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.400000
64:38,64,7,5,0.733333,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
64:39,64,7,5,0.790476,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:4,64,7,5,0.771429,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
64:5,64,7,5,0.657143,0.333333,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
64:6,64,7,5,0.314286,-0.428571,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
64:7,64,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
64:8,64,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
64:9,64,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
65:0,65,7,5,0.600000,0.142857,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
65:1,65,7,5,0.447619,0.142857,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
65:10,65,7,5,0.790476,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.400000,0.000000
65:11,65,7,5,0.961905,0.904762,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
65:12,65,7,5,0.580952,0.333333,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
65:13,65,7,5,0.695238,0.523810,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
65:14,65,7,5,0.657143,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
65:15,65,7,5,0.542857,0.238095,0.809524,checkpoints/llama3.2-1b-soft-panel,0.600000,0.400000
65:16,65,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
65:17,65,7,5,0.695238,0.428571,1.000000,checkpoints/llama3.2-1b-full-prism,0.400000,0.200000
65:18,65,7,5,0.504762,0.142857,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
65:19,65,7,5,0.714286,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
65:2,65,7,5,0.638095,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.400000,0.200000
65:20,65,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
65:21,65,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
65:22,65,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
65:23,65,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
65:24,65,7,5,0.771429,0.523810,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
65:25,65,7,5,0.561905,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
65:26,65,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
65:27,65,7,5,0.809524,0.714286,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
65:28,65,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
65:29,65,7,5,0.695238,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
65:3,65,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
65:30,65,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
65:31,65,7,5,0.542857,0.238095,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
65:32,65,7,5,0.371429,-0.142857,0.904762,checkpoints/llama3.2-1b-hard-panel,0.200000,0.000000
65:33,65,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
65:34,65,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
65:35,65,7,5,0.504762,0.047619,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
65:36,65,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
65:37,65,7,5,0.695238,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
65:38,65,7,5,0.447619,-0.142857,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
65:39,65,7,5,0.733333,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
65:4,65,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
65:5,65,7,5,0.885714,0.809524,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
65:6,65,7,5,0.466667,0.142857,0.714286,checkpoints/llama3.2-1b-soft-panel,0.600000,0.400000
65:7,65,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
65:8,65,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
65:9,65,7,5,0.771429,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:0,66,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:1,66,7,5,0.619048,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:10,66,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
66:11,66,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
66:12,66,7,5,0.752381,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:13,66,7,5,0.809524,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:14,66,7,5,0.542857,0.047619,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
66:15,66,7,5,0.695238,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:16,66,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
66:17,66,7,5,0.561905,0.142857,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
66:18,66,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
66:19,66,7,5,0.561905,0.238095,0.809524,meta-llama/Llama-3.2-1B,0.800000,0.600000
66:2,66,7,5,0.733333,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:20,66,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:21,66,7,5,0.314286,-0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
66:22,66,7,5,0.619048,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
66:23,66,7,5,0.542857,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
66:24,66,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:25,66,7,5,0.600000,0.333333,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
66:26,66,7,5,0.714286,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
66:27,66,7,5,0.676190,0.523810,0.809524,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:28,66,7,5,0.619048,0.428571,0.809524,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
66:29,66,7,5,0.752381,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:3,66,7,5,0.733333,0.333333,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
66:30,66,7,5,0.466667,0.047619,0.714286,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:31,66,7,5,0.771429,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
66:32,66,7,5,0.466667,0.047619,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
66:33,66,7,5,0.847619,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:34,66,7,5,0.466667,-0.047619,0.809524,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
66:35,66,7,5,0.523810,0.047619,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.400000
66:36,66,7,5,0.676190,0.523810,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
66:37,66,7,5,0.657143,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:38,66,7,5,0.828571,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:39,66,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
66:4,66,7,5,0.733333,0.428571,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
66:5,66,7,5,0.676190,0.333333,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
66:6,66,7,5,0.695238,0.333333,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:7,66,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
66:8,66,7,5,0.638095,0.333333,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
66:9,66,7,5,0.885714,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:0,67,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
67:1,67,7,5,0.619048,0.333333,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:10,67,7,5,0.752381,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
67:11,67,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
67:12,67,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
67:13,67,7,5,0.676190,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:14,67,7,5,0.714286,0.428571,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
67:15,67,7,5,0.752381,0.523810,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
67:16,67,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
67:17,67,7,5,0.657143,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
67:18,67,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
67:19,67,7,5,0.771429,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:2,67,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
67:20,67,7,5,0.523810,0.142857,0.904762,meta-llama/Llama-3.2-1B,0.400000,0.000000
67:21,67,7,5,0.638095,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
67:22,67,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.400000
67:23,67,7,5,0.866667,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
67:24,67,7,5,0.923810,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:25,67,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
67:26,67,7,5,0.809524,0.714286,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
67:27,67,7,5,0.657143,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:28,67,7,5,0.733333,0.523810,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
67:29,67,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
67:3,67,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
67:30,67,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
67:31,67,7,5,0.714286,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:32,67,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
67:33,67,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
67:34,67,7,5,0.638095,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
67:35,67,7,5,0.561905,0.047619,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:36,67,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
67:37,67,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
67:38,67,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
67:39,67,7,5,0.619048,0.333333,0.809524,meta-llama/Llama-3.2-1B,1.000000,1.000000
67:4,67,7,5,0.542857,0.238095,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.200000
67:5,67,7,5,0.428571,0.047619,0.714286,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
67:6,67,7,5,0.504762,0.047619,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.200000
67:7,67,7,5,0.523810,0.333333,0.809524,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
67:8,67,7,5,0.466667,0.142857,0.714286,meta-llama/Llama-3.2-1B,0.400000,0.200000
67:9,67,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
68:0,68,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
68:1,68,7,5,0.638095,0.428571,1.000000,meta-llama/Llama-3.2-1B,0.400000,0.200000
68:10,68,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
68:11,68,7,5,0.085714,-0.428571,0.809524,checkpoints/llama3.2-1b-soft-panel,0.400000,0.200000
